"logFC","AveExpr","t","P.Value","adj.P.Val","B","Protein"
-0.801407944036029,17.6680759552385,-8.32704524694842,0.000144204972075816,0.00967665687217985,1.68069307963172,"PUS1"
-0.584990618974746,20.8725866064473,-8.30595010027661,0.000146304891701393,0.00967665687217985,1.66593712649436,"MCCC2"
-1.28803163791082,20.3448572012014,-8.39474811243854,0.000148905948455271,0.0096788866495926,1.66197274463142,"PCCA"
-0.476998811830178,17.7489313909164,-8.22356147552001,0.000154850305775853,0.00989467208093159,1.60793029778715,"TRIM25"
-0.533896006507199,18.6743457797506,-8.15848232809942,0.000162007647074813,0.0101794804912008,1.56168272678159,"DNAJC21"
0.582796292552786,18.8135244218154,8.0266758676593,0.000177701667835492,0.0109825457006525,1.46684140181291,"ARHGEF2"
-0.596472830988361,22.4895438058883,-7.96719815210953,0.000185351256274987,0.0112705521960758,1.42352158578599,"EIF2S3"
-0.592165484917949,20.9209056972409,-7.92578645814945,0.000190901020259282,0.0114237594663094,1.39316544977169,"EIF2S2"
0.69207843534377,17.8703518523506,7.84987163472488,0.000201578271069378,0.0118742200301806,1.33709861710454,"EIF3B"
0.408848470447538,21.4870543979232,7.7995208433999,0.000209038590404399,0.0121242382434551,1.29961030470378,"SRRM2"
0.552569470881092,21.1090021884897,7.70693669227893,0.0002236002058191,0.0127723147869395,1.23004141390642,"RPL4"
-1.47228071061307,18.892257081966,-7.71571239616028,0.000238726141197236,0.0134327992882624,1.17710082434418,"PCCB"
-1.53408702885093,19.2529422169986,-7.66667534744821,0.000247336093341345,0.0136354204126013,1.1404225108197,"AIMP2"
-0.397353427891492,18.6359304736085,-7.55128457545171,0.000250789153918144,0.0136354204126013,1.1111934119254,"ZC3HAV1"
0.978331853564057,16.1888392564589,7.53854571494253,0.00025317756734273,0.0136354204126013,1.10136021922301,"TCAF2"
0.556478296049558,20.2236377706356,7.50048468726012,0.00026047069038428,0.0136670544808054,1.07188362682051,"RPLP0"
0.478048529523928,20.8643828237014,7.49169217651381,0.000262189588602881,0.0136670544808054,1.06505345727547,"AP2B1"
-0.586538017029095,18.8743687447991,-7.47926864580858,0.000264640577479786,0.0136670544808054,1.05538932512634,"TRMT10A"
0.719300905954164,17.5773522540204,7.43201103365686,0.000274207171638987,0.0136834811377263,1.01848498325255,"Unannotated_2301"
-0.587683563378516,19.1535617964793,-7.42555655497709,0.000275544339893575,0.0136834811377263,1.01342689892893,"DHX36"
-0.964081588335413,15.5366561661951,-7.4240988545649,0.000275847365110662,0.0136834811377263,1.01228397527984,"TARS3"
0.71905295669244,17.1488514183248,7.36819323532666,0.000287762742730658,0.0140128245653251,0.968286147153314,"EIF3F"
