"logFC","AveExpr","t","P.Value","adj.P.Val","B","Protein"
-0.28636198151248,15.3924751828138,-1.46760406451123,0.184121346292474,0.416225831315715,-5.48516239465555,"S100A9"
-0.372139397562337,14.4782815368406,-1.45344435312816,0.187665006244859,0.421681008008027,-5.50286892627855,"GTF2F1"
-1.64162167835732,14.3233785633867,-1.42985364612524,0.194319490445125,0.434018981652883,-5.53215068581726,"APRT"
-0.324352198242444,15.0072330124468,-1.41949698865394,0.197204105128481,0.437840066743592,-5.5449247708937,"DDX3X"
-0.421429023350958,13.8753730834441,-1.4092089031809,0.199886096135294,0.43864024000331,-5.55759959848853,"DHX38"
-0.453324190021178,13.2753822606957,-1.40910201722986,0.199916463272286,0.43864024000331,-5.55773070626307,"SMARCA2"
0.216468347394276,16.6501614221027,1.40424333388073,0.201373183172629,0.438850667113193,-5.56367160107576,"INO80C"
0.321477719917819,15.2503716996939,1.40129757055575,0.202365455076325,0.438850667113193,-5.56724695440551,"DIRAS2"
-0.18638614209021,16.154670255017,-1.38734629417572,0.206183071918265,0.444545004771751,-5.58429935865239,"THOC1"
0.272066502089963,15.7512018303705,1.38126980882093,0.208183201955968,0.444606108418253,-5.59162346126688,"EIF3M"
-0.28561740929392,15.0730595309158,-1.37986975176369,0.208595359177465,0.444606108418253,-5.59332003038827,"ENO1"
-0.420574668289282,13.9840886880922,-1.37158437222251,0.21083079590062,0.445810903586603,-5.60340032792135,"MED1"
-0.41246137366239,15.4603708242891,-1.36990038854534,0.211551018592034,0.445810903586603,-5.60537211328886,"PSIP1"
0.439149984806669,15.0151817694777,1.35862158109987,0.214939182418182,0.450406264280797,-5.6189460918051,"HSP90AB1"
0.582906078986023,13.8815016371865,1.33963725716374,0.220749406235361,0.458330156524034,-5.64164484343441,"STAT1"
-0.185856848809625,16.1893529722736,-1.33395562377951,0.22229947384128,0.458330156524034,-5.64848320763572,"THOC6"
0.534059495681287,13.687594254284,1.33383635081233,0.222406858795845,0.458330156524034,-5.64859822187392,"TCP1"
-0.355948158748012,15.4484995069146,-1.31634330453939,0.228065144087011,0.467408234859643,-5.66923619713002,"STT3B"
-0.22086630176655,15.7349276957581,-1.30213198455421,0.232487724302729,0.470818985055139,-5.68599145696821,"PIP4K2B"
-0.4166648771795,14.3850217207746,-1.29954903737908,0.233362598334297,0.470818985055139,-5.68899667093724,"AP3B1"
0.362639620188222,15.3140595753729,1.29790978409055,0.234002345948019,0.470818985055139,-5.69086253785964,"CSK"
-0.46494071073147,15.2747334219258,-1.29553032541881,0.234778367882723,0.470818985055139,-5.69364053236555,"FLG"
-0.197502264615508,15.7253281334458,-1.2719280240176,0.242387154354529,0.4821686745761,-5.7211362562207,"RFC4"
0.188087714800096,15.1651407644824,1.27003675068015,0.243023353405648,0.4821686745761,-5.72331778205374,"PIP4K2C"
0.280689840772432,15.470418299195,1.26425318393246,0.245186118408102,0.48286392277915,-5.7298616208666,"RPL37"
0.20447938651232,15.7390368903347,1.26135273940068,0.245962856107342,0.48286392277915,-5.73330823338012,"DDX5"
-0.303547579839272,15.7554502431985,-1.25159770048636,0.249507963080825,0.48409831732062,-5.74435932027422,"SERPINB12"
-0.339515587279426,14.3174761653231,-1.24899035541392,0.250199635946673,0.48409831732062,-5.7474553564297,"SRPK1"
-0.339077920539186,15.9081065993924,-1.24876199399564,0.250485188318712,0.48409831732062,-5.74759510242196,"DDX52"
-0.248423554263889,14.7769791505711,-1.23992752522415,0.253344795082757,0.485283247565211,-5.75776995083726,"THOC7"
-0.18997075929521,15.6925248647105,-1.23739854074712,0.254228399376351,0.485283247565211,-5.7606396207042,"CALM1"
0.269549467961481,14.9225589825294,1.2340262740489,0.255615732250648,0.485283247565211,-5.76433411128289,"ATP5PO"
-0.235426717953807,17.2854027344672,-1.23207304972992,0.25630241225294,0.485283247565211,-5.76654327753202,"PRPF19"
0.380314694266382,13.5295035717689,1.22332313673098,0.259193888382949,0.488279395792121,-5.77654182973704,"XPA"
0.225173769292509,15.6071784645693,1.20461321565025,0.26612191775818,0.496519834412041,-5.79735997603404,"ELOA"
0.182677727027343,15.5741966898541,1.20082739248302,0.267299047593099,0.496519834412041,-5.80170993894186,"RARS1"
-0.170927949844756,19.1515333886247,-1.20065886598206,0.267561626586649,0.496519834412041,-5.801760188522,"ACTB"
-0.217267784080239,14.9879246509314,-1.18121873154746,0.274535666264508,0.504811668522346,-5.82339512110902,"TGM5"
-0.196716172309216,16.4040353766578,-1.18121242491795,0.274736645335218,0.504811668522346,-5.82325937991853,"TGM3"
0.164073176194284,15.9758249677868,1.17182490634342,0.278059685441052,0.505192010411159,-5.83369886220137,"HSPA5"
0.266416290930454,19.3412955355021,1.16993389175365,0.278970758746877,0.505192010411159,-5.83562071644841,"RPL31"
-0.339699615075473,14.8118509030598,-1.16702750370866,0.280070564782825,0.505192010411159,-5.83879317376615,"HNRNPA1L3"
0.711267932731733,13.7917646120805,1.16311204252633,0.281557874763712,0.505192010411159,-5.84305863473187,"GNL3"
-0.199295915462859,15.0943112455202,-1.16218282050796,0.281715651918287,0.505192010411159,-5.84421701007055,"YWHAZ"
0.295106757636809,16.0648084083549,1.14458826258793,0.288682715727978,0.513653217349969,-5.86310572212372,"RPS3"
-1.51764413644523,13.7905543358904,-1.14328853757586,0.289188138454406,0.513653217349969,-5.86450405350108,"JCHAIN"
-0.19847389224844,16.9071164138728,-1.1372167179404,0.291558888270093,0.515409788268932,-5.87102202747698,"ARPC4"
-0.186215222257001,16.8908987009653,-1.11867798416468,0.298895705049831,0.525887254639561,-5.89077399251041,"RPL13"
0.255651339481634,15.035556356182,1.10252637520207,0.305409342722041,0.53470314848583,-5.90779730799674,"RBM14"
-0.356758723806903,13.9550106310432,-1.09872067162077,0.306773388139323,0.53470314848583,-5.91194265890488,"WDR77"
0.192490971659732,14.8895447007741,1.08987587549513,0.31040465130057,0.538515976442384,-5.92116918743434,"RUVBL1"
-0.191165777492156,15.6554569012319,-1.08418402137298,0.312820014768805,0.540193821799835,-5.9270258433974,"HADHA"
-0.347606424654852,16.1352108446961,-1.074340349472,0.317049809209604,0.542640504724071,-5.93708319239034,"GSTP1"
0.319245572420439,14.3823774266216,1.07367213226044,0.317146461206026,0.542640504724071,-5.93793375494266,"EIF3L"
0.150514123609854,15.9395267456725,1.06841181810356,0.319360034973181,0.543932844954323,-5.94333725226998,"RUVBL2"
0.258100477753812,14.6850176897682,1.04937688693295,0.327531362357823,0.548818242791498,-5.96267529784311,"DHX15"
0.169200801009037,16.1888449866705,1.04940808544175,0.327548865812084,0.548818242791498,-5.96261531979527,"IARS1"
0.146373732182436,16.2930155583759,1.04840965608321,0.327889267165525,0.548818242791498,-5.96370772392547,"LRRC59"
0.152312106577979,15.533032493864,1.04788855249068,0.32811385560993,0.548818242791498,-5.96423466679587,"RPL7"
-0.293479391793865,16.0295086138773,-1.04081654757503,0.33135226387265,0.551760689395082,-5.97120115932579,"DLAT"
-0.199114275993788,14.8437281920477,-1.03246334140874,0.334816907750308,0.55233604136395,-5.97974543929652,"AZGP1"
0.49406039323371,15.5513639494666,1.0311933055513,0.335550501937763,0.55233604136395,-5.98084863186546,"FABP5"
0.466569280301336,15.2025263591683,1.02984924843425,0.336140164583423,0.55233604136395,-5.98219081142181,"HSP90AA1"
1.34663399614224,13.8930094807187,1.02014663200313,0.340420954476489,0.554822320991984,-5.99184138902348,"TTC34"
0.144090557609442,15.860798493216,1.01928485806833,0.340628180984355,0.554822320991984,-5.99286214024506,"CDC5L"
-0.259943184372794,15.3125968821103,-0.998607126486426,0.350075778217239,0.567731588152305,-6.01302151181417,"RPS29"
0.153203419020386,18.5588928580677,0.974824415331567,0.360980054603769,0.582881213710847,-6.03601079173599,"RPS8"
-0.210035516146309,14.8351070204761,-0.96557287367591,0.365179356564239,0.585177847841223,-6.04495224824373,"TRIP13"
-0.319966244957742,13.8018464483685,-0.961626947074143,0.366976540023352,0.585177847841223,-6.04875263520198,"MMTAG2"
-0.205687797577504,16.8917776206323,-0.959301129538389,0.368236131906746,0.585177847841223,-6.05078792345482,"LYZ"
-0.205513516451779,15.3794368431747,-0.957201340093871,0.369226074719194,0.585177847841223,-6.05277278417183,"VARS1"
0.24756893309984,14.965348317238,0.954010673644706,0.370734161843728,0.585177847841223,-6.05578239346811,"S100A8"
0.323785592118844,14.7473428940316,0.95172909090955,0.371815415384369,0.585177847841223,-6.05792974702654,"POLDIP3"
-0.335595887845157,13.8743625287711,-0.939879683549556,0.377307479387905,0.591326427780204,-6.06918417929846,"GPATCH4"
